FET	Vds-Id					
VDS=	0	to	-80	in	-1	step
VG=	0	to	-80	in	-1	step
NO.	VDS	ID	VG			
	V	A	V			
4352	-58	-2.64E-05	-53			
4353	-59	-2.66E-05	-53			
4354	-60	-2.68E-05	-53			
4355	-61	-2.71E-05	-53			
4356	-62	-2.72E-05	-53			
4357	-63	-2.74E-05	-53			
4358	-64	-2.76E-05	-53			
4359	-65	-2.78E-05	-53			
4360	-66	-2.80E-05	-53			
4361	-67	-2.81E-05	-53			
4362	-68	-2.83E-05	-53			
4363	-69	-2.84E-05	-53			
4364	-70	-2.86E-05	-53			
4365	-71	-2.87E-05	-53			
4366	-72	-2.88E-05	-53			
4367	-73	-2.90E-05	-53			
4368	-74	-2.91E-05	-53			
4369	-75	-2.92E-05	-53			
4370	-76	-2.93E-05	-53			
4371	-77	-2.94E-05	-53			
4372	-78	-2.95E-05	-53			
4373	-79	-2.96E-05	-53			
4374	-80	-2.97E-05	-53			
4375	0	1.22E-07	-54			
4376	-1	-7.23E-07	-54			
4377	-2	-1.47E-06	-54			
4378	-3	-2.20E-06	-54			
4379	-4	-2.91E-06	-54			
4380	-5	-3.60E-06	-54			
4381	-6	-4.28E-06	-54			
4382	-7	-4.94E-06	-54			
4383	-8	-5.60E-06	-54			
4384	-9	-6.24E-06	-54			
4385	-10	-6.87E-06	-54			
4386	-11	-7.49E-06	-54			
4387	-12	-8.08E-06	-54			
4388	-13	-8.67E-06	-54			
4389	-14	-9.26E-06	-54			
4390	-15	-9.83E-06	-54			
4391	-16	-1.04E-05	-54			
4392	-17	-1.10E-05	-54			
4393	-18	-1.15E-05	-54			
4394	-19	-1.21E-05	-54			
4395	-20	-1.26E-05	-54			
4396	-21	-1.31E-05	-54			
4397	-22	-1.36E-05	-54			
4398	-23	-1.41E-05	-54			
4399	-24	-1.46E-05	-54			
4400	-25	-1.51E-05	-54			
4401	-26	-1.56E-05	-54			
4402	-27	-1.61E-05	-54			
4403	-28	-1.66E-05	-54			
4404	-29	-1.70E-05	-54			
4405	-30	-1.75E-05	-54			
4406	-31	-1.79E-05	-54			
4407	-32	-1.84E-05	-54			
4408	-33	-1.88E-05	-54			
4409	-34	-1.92E-05	-54			
4410	-35	-1.96E-05	-54			
4411	-36	-2.00E-05	-54			
4412	-37	-2.04E-05	-54			
4413	-38	-2.08E-05	-54			
4414	-39	-2.12E-05	-54			
4415	-40	-2.16E-05	-54			
4416	-41	-2.19E-05	-54			
4417	-42	-2.23E-05	-54			
4418	-43	-2.26E-05	-54			
4419	-44	-2.30E-05	-54			
4420	-45	-2.33E-05	-54			
4421	-46	-2.36E-05	-54			
4422	-47	-2.40E-05	-54			
4423	-48	-2.43E-05	-54			
4424	-49	-2.46E-05	-54			
4425	-50	-2.49E-05	-54			
4426	-51	-2.52E-05	-54			
4427	-52	-2.54E-05	-54			
4428	-53	-2.57E-05	-54			
4429	-54	-2.60E-05	-54			
4430	-55	-2.62E-05	-54			
4431	-56	-2.65E-05	-54			
4432	-57	-2.67E-05	-54			
4433	-58	-2.70E-05	-54			
4434	-59	-2.72E-05	-54			
4435	-60	-2.74E-05	-54			
4436	-61	-2.76E-05	-54			
4437	-62	-2.78E-05	-54			
4438	-63	-2.80E-05	-54			
4439	-64	-2.82E-05	-54			
4440	-65	-2.84E-05	-54			
4441	-66	-2.85E-05	-54			
4442	-67	-2.87E-05	-54			
4443	-68	-2.89E-05	-54			
4444	-69	-2.90E-05	-54			
4445	-70	-2.92E-05	-54			
4446	-71	-2.93E-05	-54			
4447	-72	-2.94E-05	-54			
4448	-73	-2.96E-05	-54			
4449	-74	-2.97E-05	-54			
4450	-75	-2.98E-05	-54			
4451	-76	-2.99E-05	-54			
4452	-77	-3.00E-05	-54			
4453	-78	-3.01E-05	-54			
4454	-79	-3.02E-05	-54			
4455	-80	-3.03E-05	-54			
4456	0	1.23E-07	-55			
4457	-1	-7.33E-07	-55			
4458	-2	-1.49E-06	-55			
4459	-3	-2.23E-06	-55			
4460	-4	-2.95E-06	-55			
4461	-5	-3.65E-06	-55			
4462	-6	-4.34E-06	-55			
4463	-7	-5.02E-06	-55			
4464	-8	-5.68E-06	-55			
4465	-9	-6.33E-06	-55			
4466	-10	-6.97E-06	-55			
4467	-11	-7.60E-06	-55			
4468	-12	-8.21E-06	-55			
4469	-13	-8.81E-06	-55			
4470	-14	-9.40E-06	-55			
4471	-15	-9.99E-06	-55			
4472	-16	-1.06E-05	-55			
4473	-17	-1.11E-05	-55			
4474	-18	-1.17E-05	-55			
4475	-19	-1.22E-05	-55			
4476	-20	-1.28E-05	-55			
4477	-21	-1.33E-05	-55			
4478	-22	-1.39E-05	-55			
4479	-23	-1.44E-05	-55			
4480	-24	-1.49E-05	-55			
4481	-25	-1.54E-05	-55			
4482	-26	-1.59E-05	-55			
4483	-27	-1.64E-05	-55			
4484	-28	-1.68E-05	-55			
4485	-29	-1.73E-05	-55			
4486	-30	-1.78E-05	-55			
4487	-31	-1.82E-05	-55			
4488	-32	-1.87E-05	-55			
4489	-33	-1.91E-05	-55			
4490	-34	-1.95E-05	-55			
4491	-35	-2.00E-05	-55			
4492	-36	-2.04E-05	-55			
4493	-37	-2.08E-05	-55			
4494	-38	-2.12E-05	-55			
4495	-39	-2.16E-05	-55			
4496	-40	-2.20E-05	-55			
4497	-41	-2.23E-05	-55			
4498	-42	-2.27E-05	-55			
4499	-43	-2.31E-05	-55			
4500	-44	-2.34E-05	-55			
4501	-45	-2.37E-05	-55			
4502	-46	-2.41E-05	-55			
4503	-47	-2.44E-05	-55			
4504	-48	-2.47E-05	-55			
4505	-49	-2.50E-05	-55			
4506	-50	-2.53E-05	-55			
4507	-51	-2.56E-05	-55			
4508	-52	-2.59E-05	-55			
4509	-53	-2.62E-05	-55			
4510	-54	-2.65E-05	-55			
4511	-55	-2.67E-05	-55			
4512	-56	-2.70E-05	-55			
4513	-57	-2.72E-05	-55			
4514	-58	-2.75E-05	-55			
4515	-59	-2.77E-05	-55			
4516	-60	-2.79E-05	-55			
4517	-61	-2.82E-05	-55			
4518	-62	-2.84E-05	-55			
4519	-63	-2.86E-05	-55			
4520	-64	-2.88E-05	-55			
4521	-65	-2.89E-05	-55			
4522	-66	-2.91E-05	-55			
4523	-67	-2.93E-05	-55			
4524	-68	-2.95E-05	-55			
4525	-69	-2.96E-05	-55			
4526	-70	-2.98E-05	-55			
4527	-71	-2.99E-05	-55			
4528	-72	-3.01E-05	-55			
4529	-73	-3.02E-05	-55			
4530	-74	-3.03E-05	-55			
4531	-75	-3.04E-05	-55			
4532	-76	-3.06E-05	-55			
4533	-77	-3.07E-05	-55			
4534	-78	-3.08E-05	-55			
4535	-79	-3.09E-05	-55			
4536	-80	-3.10E-05	-55			
4537	0	1.24E-07	-56			
4538	-1	-7.44E-07	-56			
4539	-2	-1.51E-06	-56			
4540	-3	-2.26E-06	-56			
4541	-4	-2.99E-06	-56			
4542	-5	-3.71E-06	-56			
4543	-6	-4.40E-06	-56			
4544	-7	-5.09E-06	-56			
4545	-8	-5.77E-06	-56			
4546	-9	-6.43E-06	-56			
4547	-10	-7.08E-06	-56			
4548	-11	-7.72E-06	-56			
4549	-12	-8.34E-06	-56			
4550	-13	-8.95E-06	-56			
4551	-14	-9.55E-06	-56			
4552	-15	-1.01E-05	-56			
4553	-16	-1.07E-05	-56			
4554	-17	-1.13E-05	-56			
4555	-18	-1.19E-05	-56			
4556	-19	-1.25E-05	-56			
4557	-20	-1.30E-05	-56			
4558	-21	-1.35E-05	-56			
4559	-22	-1.41E-05	-56			
4560	-23	-1.46E-05	-56			
4561	-24	-1.51E-05	-56			
4562	-25	-1.56E-05	-56			
4563	-26	-1.61E-05	-56			
4564	-27	-1.66E-05	-56			
4565	-28	-1.71E-05	-56			
4566	-29	-1.76E-05	-56			
4567	-30	-1.81E-05	-56			
4568	-31	-1.85E-05	-56			
4569	-32	-1.90E-05	-56			
4570	-33	-1.94E-05	-56			
4571	-34	-1.99E-05	-56			
4572	-35	-2.03E-05	-56			
4573	-36	-2.07E-05	-56			
4574	-37	-2.12E-05	-56			
4575	-38	-2.16E-05	-56			
4576	-39	-2.20E-05	-56			
4577	-40	-2.24E-05	-56			
4578	-41	-2.27E-05	-56			
4579	-42	-2.31E-05	-56			
4580	-43	-2.35E-05	-56			
4581	-44	-2.38E-05	-56			
4582	-45	-2.42E-05	-56			
4583	-46	-2.45E-05	-56			
4584	-47	-2.49E-05	-56			
4585	-48	-2.52E-05	-56			
4586	-49	-2.55E-05	-56			
4587	-50	-2.58E-05	-56			
4588	-51	-2.61E-05	-56			
4589	-52	-2.64E-05	-56			
4590	-53	-2.67E-05	-56			
4591	-54	-2.70E-05	-56			
4592	-55	-2.73E-05	-56			
4593	-56	-2.75E-05	-56			
4594	-57	-2.78E-05	-56			
4595	-58	-2.80E-05	-56			
4596	-59	-2.83E-05	-56			
4597	-60	-2.85E-05	-56			
4598	-61	-2.87E-05	-56			
4599	-62	-2.89E-05	-56			
4600	-63	-2.91E-05	-56			
4601	-64	-2.93E-05	-56			
4602	-65	-2.95E-05	-56			
4603	-66	-2.97E-05	-56			
4604	-67	-2.99E-05	-56			
4605	-68	-3.01E-05	-56			
4606	-69	-3.02E-05	-56			
4607	-70	-3.04E-05	-56			
4608	-71	-3.06E-05	-56			
4609	-72	-3.07E-05	-56			
4610	-73	-3.08E-05	-56			
4611	-74	-3.10E-05	-56			
4612	-75	-3.11E-05	-56			
4613	-76	-3.12E-05	-56			
4614	-77	-3.13E-05	-56			
4615	-78	-3.14E-05	-56			
4616	-79	-3.16E-05	-56			
4617	-80	-3.17E-05	-56			
4618	0	1.26E-07	-57			
4619	-1	-7.55E-07	-57			
4620	-2	-1.53E-06	-57			
4621	-3	-2.30E-06	-57			
4622	-4	-3.03E-06	-57			
4623	-5	-3.76E-06	-57			
4624	-6	-4.47E-06	-57			
4625	-7	-5.17E-06	-57			
4626	-8	-5.85E-06	-57			
4627	-9	-6.53E-06	-57			
4628	-10	-7.19E-06	-57			
4629	-11	-7.84E-06	-57			
4630	-12	-8.46E-06	-57			
4631	-13	-9.09E-06	-57			
4632	-14	-9.70E-06	-57			
4633	-15	-1.03E-05	-57			
4634	-16	-1.09E-05	-57			
4635	-17	-1.15E-05	-57			
4636	-18	-1.21E-05	-57			
4637	-19	-1.27E-05	-57			
4638	-20	-1.32E-05	-57			
4639	-21	-1.38E-05	-57			
4640	-22	-1.43E-05	-57			
4641	-23	-1.48E-05	-57			
4642	-24	-1.54E-05	-57			
4643	-25	-1.59E-05	-57			
4644	-26	-1.64E-05	-57			
4645	-27	-1.69E-05	-57			
4646	-28	-1.74E-05	-57			
4647	-29	-1.79E-05	-57			
4648	-30	-1.84E-05	-57			
4649	-31	-1.89E-05	-57			
4650	-32	-1.93E-05	-57			
4651	-33	-1.98E-05	-57			
4652	-34	-2.02E-05	-57			
4653	-35	-2.07E-05	-57			
4654	-36	-2.11E-05	-57			
4655	-37	-2.15E-05	-57			
4656	-38	-2.19E-05	-57			
4657	-39	-2.23E-05	-57			
4658	-40	-2.27E-05	-57			
4659	-41	-2.31E-05	-57			
4660	-42	-2.35E-05	-57			
4661	-43	-2.39E-05	-57			
4662	-44	-2.43E-05	-57			
4663	-45	-2.46E-05	-57			
4664	-46	-2.50E-05	-57			
4665	-47	-2.53E-05	-57			
4666	-48	-2.57E-05	-57			
4667	-49	-2.60E-05	-57			
4668	-50	-2.63E-05	-57			
4669	-51	-2.66E-05	-57			
4670	-52	-2.69E-05	-57			
4671	-53	-2.72E-05	-57			
4672	-54	-2.75E-05	-57			
4673	-55	-2.78E-05	-57			
4674	-56	-2.81E-05	-57			
4675	-57	-2.83E-05	-57			
4676	-58	-2.86E-05	-57			
4677	-59	-2.88E-05	-57			
4678	-60	-2.91E-05	-57			
4679	-61	-2.93E-05	-57			
4680	-62	-2.95E-05	-57			
4681	-63	-2.97E-05	-57			
4682	-64	-2.99E-05	-57			
4683	-65	-3.01E-05	-57			
4684	-66	-3.03E-05	-57			
4685	-67	-3.05E-05	-57			
4686	-68	-3.07E-05	-57			
4687	-69	-3.09E-05	-57			
4688	-70	-3.10E-05	-57			
4689	-71	-3.12E-05	-57			
4690	-72	-3.13E-05	-57			
4691	-73	-3.15E-05	-57			
4692	-74	-3.16E-05	-57			
4693	-75	-3.17E-05	-57			
4694	-76	-3.19E-05	-57			
4695	-77	-3.20E-05	-57			
4696	-78	-3.21E-05	-57			
4697	-79	-3.22E-05	-57			
4698	-80	-3.23E-05	-57			
4699	0	1.27E-07	-58			
4700	-1	-7.66E-07	-58			
4701	-2	-1.55E-06	-58			
4702	-3	-2.33E-06	-58			
4703	-4	-3.08E-06	-58			
4704	-5	-3.81E-06	-58			
4705	-6	-4.53E-06	-58			
4706	-7	-5.24E-06	-58			
4707	-8	-5.94E-06	-58			
4708	-9	-6.62E-06	-58			
4709	-10	-7.29E-06	-58			
4710	-11	-7.96E-06	-58			
4711	-12	-8.59E-06	-58			
4712	-13	-9.23E-06	-58			
4713	-14	-9.85E-06	-58			
4714	-15	-1.05E-05	-58			
4715	-16	-1.11E-05	-58			
4716	-17	-1.17E-05	-58			
4717	-18	-1.23E-05	-58			
4718	-19	-1.29E-05	-58			
4719	-20	-1.34E-05	-58			
4720	-21	-1.40E-05	-58			
4721	-22	-1.45E-05	-58			
4722	-23	-1.51E-05	-58			
4723	-24	-1.56E-05	-58			
4724	-25	-1.62E-05	-58			
4725	-26	-1.67E-05	-58			
4726	-27	-1.72E-05	-58			
4727	-28	-1.77E-05	-58			
4728	-29	-1.82E-05	-58			
4729	-30	-1.87E-05	-58			
4730	-31	-1.92E-05	-58			
4731	-32	-1.96E-05	-58			
4732	-33	-2.01E-05	-58			
4733	-34	-2.06E-05	-58			
4734	-35	-2.10E-05	-58			
4735	-36	-2.15E-05	-58			
4736	-37	-2.19E-05	-58			
4737	-38	-2.23E-05	-58			
4738	-39	-2.27E-05	-58			
4739	-40	-2.31E-05	-58			
4740	-41	-2.35E-05	-58			
4741	-42	-2.39E-05	-58			
4742	-43	-2.43E-05	-58			
4743	-44	-2.47E-05	-58			
4744	-45	-2.51E-05	-58			
4745	-46	-2.54E-05	-58			
4746	-47	-2.58E-05	-58			
4747	-48	-2.61E-05	-58			
4748	-49	-2.65E-05	-58			
4749	-50	-2.68E-05	-58			
4750	-51	-2.71E-05	-58			
4751	-52	-2.74E-05	-58			
4752	-53	-2.77E-05	-58			
4753	-54	-2.80E-05	-58			
4754	-55	-2.83E-05	-58			
4755	-56	-2.86E-05	-58			
4756	-57	-2.89E-05	-58			
4757	-58	-2.91E-05	-58			
4758	-59	-2.94E-05	-58			
4759	-60	-2.96E-05	-58			
4760	-61	-2.99E-05	-58			
4761	-62	-3.01E-05	-58			
4762	-63	-3.03E-05	-58			
4763	-64	-3.05E-05	-58			
4764	-65	-3.07E-05	-58			
4765	-66	-3.09E-05	-58			
4766	-67	-3.11E-05	-58			
4767	-68	-3.13E-05	-58			
4768	-69	-3.15E-05	-58			
4769	-70	-3.16E-05	-58			
4770	-71	-3.18E-05	-58			
4771	-72	-3.20E-05	-58			
4772	-73	-3.21E-05	-58			
4773	-74	-3.23E-05	-58			
4774	-75	-3.24E-05	-58			
4775	-76	-3.25E-05	-58			
4776	-77	-3.27E-05	-58			
4777	-78	-3.28E-05	-58			
4778	-79	-3.29E-05	-58			
4779	-80	-3.30E-05	-58			
4780	0	1.27E-07	-59			
4781	-1	-7.76E-07	-59			
4782	-2	-1.57E-06	-59			
4783	-3	-2.36E-06	-59			
4784	-4	-3.12E-06	-59			
4785	-5	-3.87E-06	-59			
4786	-6	-4.60E-06	-59			
4787	-7	-5.32E-06	-59			
4788	-8	-6.02E-06	-59			
4789	-9	-6.72E-06	-59			
4790	-10	-7.40E-06	-59			
4791	-11	-8.07E-06	-59			
4792	-12	-8.72E-06	-59			
4793	-13	-9.36E-06	-59			
4794	-14	-1.00E-05	-59			
4795	-15	-1.06E-05	-59			
4796	-16	-1.13E-05	-59			
4797	-17	-1.19E-05	-59			
4798	-18	-1.25E-05	-59			
4799	-19	-1.31E-05	-59			
4800	-20	-1.36E-05	-59			
4801	-21	-1.42E-05	-59			
4802	-22	-1.48E-05	-59			
4803	-23	-1.53E-05	-59			
4804	-24	-1.59E-05	-59			
4805	-25	-1.64E-05	-59			
4806	-26	-1.70E-05	-59			
4807	-27	-1.75E-05	-59			
4808	-28	-1.80E-05	-59			
4809	-29	-1.85E-05	-59			
4810	-30	-1.90E-05	-59			
4811	-31	-1.95E-05	-59			
4812	-32	-2.00E-05	-59			
4813	-33	-2.04E-05	-59			
4814	-34	-2.09E-05	-59			
4815	-35	-2.14E-05	-59			
4816	-36	-2.18E-05	-59			
4817	-37	-2.23E-05	-59			
4818	-38	-2.27E-05	-59			
4819	-39	-2.31E-05	-59			
4820	-40	-2.35E-05	-59			
4821	-41	-2.40E-05	-59			
4822	-42	-2.44E-05	-59			
4823	-43	-2.48E-05	-59			
4824	-44	-2.51E-05	-59			
4825	-45	-2.55E-05	-59			
4826	-46	-2.59E-05	-59			
4827	-47	-2.62E-05	-59			
4828	-48	-2.66E-05	-59			
4829	-49	-2.69E-05	-59			
4830	-50	-2.73E-05	-59			
4831	-51	-2.76E-05	-59			
4832	-52	-2.79E-05	-59			
4833	-53	-2.82E-05	-59			
4834	-54	-2.85E-05	-59			
4835	-55	-2.88E-05	-59			
4836	-56	-2.91E-05	-59			
4837	-57	-2.94E-05	-59			
4838	-58	-2.97E-05	-59			
4839	-59	-2.99E-05	-59			
4840	-60	-3.02E-05	-59			
4841	-61	-3.04E-05	-59			
4842	-62	-3.07E-05	-59			
4843	-63	-3.09E-05	-59			
4844	-64	-3.11E-05	-59			
4845	-65	-3.13E-05	-59			
4846	-66	-3.15E-05	-59			
4847	-67	-3.17E-05	-59			
4848	-68	-3.19E-05	-59			
4849	-69	-3.21E-05	-59			
4850	-70	-3.23E-05	-59			
4851	-71	-3.24E-05	-59			
4852	-72	-3.26E-05	-59			
4853	-73	-3.28E-05	-59			
4854	-74	-3.29E-05	-59			
4855	-75	-3.31E-05	-59			
4856	-76	-3.32E-05	-59			
4857	-77	-3.33E-05	-59			
4858	-78	-3.35E-05	-59			
4859	-79	-3.36E-05	-59			
4860	-80	-3.37E-05	-59			
4861	0	1.28E-07	-60			
4862	-1	-7.87E-07	-60			
4863	-2	-1.60E-06	-60			
4864	-3	-2.39E-06	-60			
4865	-4	-3.16E-06	-60			
4866	-5	-3.92E-06	-60			
4867	-6	-4.67E-06	-60			
4868	-7	-5.40E-06	-60			
4869	-8	-6.11E-06	-60			
4870	-9	-6.82E-06	-60			
4871	-10	-7.51E-06	-60			
4872	-11	-8.18E-06	-60			
4873	-12	-8.84E-06	-60			
4874	-13	-9.50E-06	-60			
4875	-14	-1.01E-05	-60			
4876	-15	-1.08E-05	-60			
4877	-16	-1.14E-05	-60			
4878	-17	-1.20E-05	-60			
4879	-18	-1.26E-05	-60			
4880	-19	-1.33E-05	-60			
4881	-20	-1.38E-05	-60			
4882	-21	-1.44E-05	-60			
4883	-22	-1.50E-05	-60			
4884	-23	-1.56E-05	-60			
4885	-24	-1.61E-05	-60			
4886	-25	-1.67E-05	-60			
4887	-26	-1.72E-05	-60			
4888	-27	-1.77E-05	-60			
4889	-28	-1.83E-05	-60			
4890	-29	-1.88E-05	-60			
4891	-30	-1.93E-05	-60			
4892	-31	-1.98E-05	-60			
4893	-32	-2.03E-05	-60			
4894	-33	-2.08E-05	-60			
4895	-34	-2.13E-05	-60			
4896	-35	-2.17E-05	-60			
4897	-36	-2.22E-05	-60			
4898	-37	-2.26E-05	-60			
4899	-38	-2.31E-05	-60			
4900	-39	-2.35E-05	-60			
4901	-40	-2.39E-05	-60			
4902	-41	-2.44E-05	-60			
4903	-42	-2.48E-05	-60			
4904	-43	-2.52E-05	-60			
4905	-44	-2.56E-05	-60			
4906	-45	-2.60E-05	-60			
4907	-46	-2.63E-05	-60			
4908	-47	-2.67E-05	-60			
4909	-48	-2.71E-05	-60			
4910	-49	-2.74E-05	-60			
4911	-50	-2.78E-05	-60			
4912	-51	-2.81E-05	-60			
4913	-52	-2.84E-05	-60			
4914	-53	-2.87E-05	-60			
4915	-54	-2.91E-05	-60			
4916	-55	-2.93E-05	-60			
4917	-56	-2.96E-05	-60			
4918	-57	-2.99E-05	-60			
4919	-58	-3.02E-05	-60			
4920	-59	-3.05E-05	-60			
4921	-60	-3.07E-05	-60			
4922	-61	-3.10E-05	-60			
4923	-62	-3.12E-05	-60			
4924	-63	-3.15E-05	-60			
4925	-64	-3.17E-05	-60			
4926	-65	-3.19E-05	-60			
4927	-66	-3.21E-05	-60			
4928	-67	-3.23E-05	-60			
4929	-68	-3.25E-05	-60			
4930	-69	-3.27E-05	-60			
4931	-70	-3.29E-05	-60			
4932	-71	-3.31E-05	-60			
4933	-72	-3.33E-05	-60			
4934	-73	-3.34E-05	-60			
4935	-74	-3.36E-05	-60			
4936	-75	-3.37E-05	-60			
4937	-76	-3.39E-05	-60			
4938	-77	-3.40E-05	-60			
4939	-78	-3.41E-05	-60			
4940	-79	-3.42E-05	-60			
4941	-80	-3.44E-05	-60			
4942	0	1.29E-07	-61			
4943	-1	-7.98E-07	-61			
4944	-2	-1.62E-06	-61			
4945	-3	-2.43E-06	-61			
4946	-4	-3.21E-06	-61			
4947	-5	-3.98E-06	-61			
4948	-6	-4.73E-06	-61			
4949	-7	-5.47E-06	-61			
4950	-8	-6.20E-06	-61			
4951	-9	-6.92E-06	-61			
4952	-10	-7.62E-06	-61			
4953	-11	-8.30E-06	-61			
4954	-12	-8.97E-06	-61			
4955	-13	-9.64E-06	-61			
4956	-14	-1.03E-05	-61			
4957	-15	-1.09E-05	-61			
4958	-16	-1.16E-05	-61			
4959	-17	-1.22E-05	-61			
4960	-18	-1.28E-05	-61			
4961	-19	-1.34E-05	-61			
4962	-20	-1.41E-05	-61			
4963	-21	-1.46E-05	-61			
4964	-22	-1.52E-05	-61			
4965	-23	-1.58E-05	-61			
4966	-24	-1.64E-05	-61			
4967	-25	-1.69E-05	-61			
4968	-26	-1.75E-05	-61			
4969	-27	-1.80E-05	-61			
4970	-28	-1.86E-05	-61			
4971	-29	-1.91E-05	-61			
4972	-30	-1.96E-05	-61			
4973	-31	-2.01E-05	-61			
4974	-32	-2.06E-05	-61			
4975	-33	-2.11E-05	-61			
4976	-34	-2.16E-05	-61			
4977	-35	-2.21E-05	-61			
4978	-36	-2.25E-05	-61			
4979	-37	-2.30E-05	-61			
4980	-38	-2.35E-05	-61			
4981	-39	-2.39E-05	-61			
4982	-40	-2.43E-05	-61			
4983	-41	-2.48E-05	-61			
4984	-42	-2.52E-05	-61			
4985	-43	-2.56E-05	-61			
4986	-44	-2.60E-05	-61			
4987	-45	-2.64E-05	-61			
4988	-46	-2.68E-05	-61			
4989	-47	-2.72E-05	-61			
4990	-48	-2.75E-05	-61			
4991	-49	-2.79E-05	-61			
4992	-50	-2.82E-05	-61			
4993	-51	-2.86E-05	-61			
4994	-52	-2.89E-05	-61			
4995	-53	-2.92E-05	-61			
4996	-54	-2.96E-05	-61			
4997	-55	-2.99E-05	-61			
4998	-56	-3.02E-05	-61			
4999	-57	-3.05E-05	-61			
5000	-58	-3.08E-05	-61			
5001	-59	-3.10E-05	-61			
5002	-60	-3.13E-05	-61			
5003	-61	-3.16E-05	-61			
5004	-62	-3.18E-05	-61			
5005	-63	-3.21E-05	-61			
5006	-64	-3.23E-05	-61			
5007	-65	-3.25E-05	-61			
5008	-66	-3.27E-05	-61			
5009	-67	-3.29E-05	-61			
5010	-68	-3.31E-05	-61			
5011	-69	-3.33E-05	-61			
5012	-70	-3.35E-05	-61			
5013	-71	-3.37E-05	-61			
5014	-72	-3.39E-05	-61			
5015	-73	-3.41E-05	-61			
5016	-74	-3.42E-05	-61			
5017	-75	-3.44E-05	-61			
5018	-76	-3.45E-05	-61			
5019	-77	-3.46E-05	-61			
5020	-78	-3.48E-05	-61			
5021	-79	-3.49E-05	-61			
5022	-80	-3.50E-05	-61			
5023	0	1.30E-07	-62			
5024	-1	-8.09E-07	-62			
5025	-2	-1.64E-06	-62			
5026	-3	-2.46E-06	-62			
5027	-4	-3.25E-06	-62			
5028	-5	-4.03E-06	-62			
5029	-6	-4.79E-06	-62			
5030	-7	-5.55E-06	-62			
5031	-8	-6.29E-06	-62			
5032	-9	-7.01E-06	-62			
5033	-10	-7.73E-06	-62			
5034	-11	-8.42E-06	-62			
5035	-12	-9.10E-06	-62			
5036	-13	-9.78E-06	-62			
5037	-14	-1.04E-05	-62			
5038	-15	-1.11E-05	-62			
5039	-16	-1.18E-05	-62			
5040	-17	-1.24E-05	-62			
5041	-18	-1.30E-05	-62			
5042	-19	-1.36E-05	-62			
5043	-20	-1.43E-05	-62			
5044	-21	-1.49E-05	-62			
5045	-22	-1.55E-05	-62			
5046	-23	-1.60E-05	-62			
5047	-24	-1.66E-05	-62			
5048	-25	-1.72E-05	-62			
5049	-26	-1.78E-05	-62			
5050	-27	-1.83E-05	-62			
5051	-28	-1.88E-05	-62			
5052	-29	-1.94E-05	-62			
5053	-30	-1.99E-05	-62			
5054	-31	-2.04E-05	-62			
5055	-32	-2.09E-05	-62			
5056	-33	-2.14E-05	-62			
5057	-34	-2.19E-05	-62			
5058	-35	-2.24E-05	-62			
5059	-36	-2.29E-05	-62			
5060	-37	-2.34E-05	-62			
5061	-38	-2.38E-05	-62			
5062	-39	-2.43E-05	-62			
5063	-40	-2.47E-05	-62			
5064	-41	-2.52E-05	-62			
5065	-42	-2.56E-05	-62			
5066	-43	-2.60E-05	-62			
5067	-44	-2.64E-05	-62			
5068	-45	-2.68E-05	-62			
5069	-46	-2.72E-05	-62			
5070	-47	-2.76E-05	-62			
5071	-48	-2.80E-05	-62			
5072	-49	-2.84E-05	-62			
5073	-50	-2.87E-05	-62			
5074	-51	-2.91E-05	-62			
5075	-52	-2.94E-05	-62			
5076	-53	-2.98E-05	-62			
5077	-54	-3.01E-05	-62			
5078	-55	-3.04E-05	-62			
5079	-56	-3.07E-05	-62			
5080	-57	-3.10E-05	-62			
5081	-58	-3.13E-05	-62			
5082	-59	-3.16E-05	-62			
5083	-60	-3.19E-05	-62			
5084	-61	-3.21E-05	-62			
5085	-62	-3.24E-05	-62			
5086	-63	-3.26E-05	-62			
5087	-64	-3.29E-05	-62			
5088	-65	-3.31E-05	-62			
5089	-66	-3.33E-05	-62			
5090	-67	-3.35E-05	-62			
5091	-68	-3.38E-05	-62			
5092	-69	-3.40E-05	-62			
5093	-70	-3.42E-05	-62			
5094	-71	-3.43E-05	-62			
5095	-72	-3.45E-05	-62			
5096	-73	-3.47E-05	-62			
5097	-74	-3.49E-05	-62			
5098	-75	-3.50E-05	-62			
5099	-76	-3.52E-05	-62			
5100	-77	-3.53E-05	-62			
5101	-78	-3.55E-05	-62			
5102	-79	-3.56E-05	-62			
5103	-80	-3.57E-05	-62			
5104	0	1.31E-07	-63			
5105	-1	-8.20E-07	-63			
5106	-2	-1.66E-06	-63			
5107	-3	-2.49E-06	-63			
5108	-4	-3.29E-06	-63			
5109	-5	-4.09E-06	-63			
5110	-6	-4.86E-06	-63			
5111	-7	-5.63E-06	-63			
5112	-8	-6.37E-06	-63			
5113	-9	-7.11E-06	-63			
5114	-10	-7.84E-06	-63			
5115	-11	-8.54E-06	-63			
5116	-12	-9.23E-06	-63			
5117	-13	-9.92E-06	-63			
5118	-14	-1.06E-05	-63			
5119	-15	-1.13E-05	-63			
5120	-16	-1.19E-05	-63			
5121	-17	-1.26E-05	-63			
5122	-18	-1.32E-05	-63			
5123	-19	-1.38E-05	-63			
5124	-20	-1.45E-05	-63			
5125	-21	-1.51E-05	-63			
