FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VDS
 V A V
1593 -53 -1.12292E-05 -53
1594 -54 -1.12457E-05 -54
1595 -55 -1.12584E-05 -55
1596 -56 -1.12723E-05 -56
1597 -57 -1.12846E-05 -57
1598 -58 -1.12957E-05 -58
1599 -59 -1.13059E-05 -59
1600 -60 -1.13144E-05 -60
1601 -61 -1.13237E-05 -61
1602 -62 -1.13327E-05 -62
1603 -63 -1.13391E-05 -63
1604 -64 -1.13455E-05 -64
1605 -65 -1.13516E-05 -65
1606 -66 -1.13568E-05 -66
1607 -67 -1.1363E-05 -67
1608 -68 -1.13678E-05 -68
1609 -69 -1.13718E-05 -69
1610 -70 -1.13769E-05 -70
1611 -71 -1.13818E-05 -71
1612 -72 -1.13851E-05 -72
1613 -73 -1.13904E-05 -73
1614 -74 -1.1394E-05 -74
1615 -75 -1.13977E-05 -75
1616 -76 -1.14006E-05 -76
1617 -77 -1.14037E-05 -77
1618 -78 -1.14068E-05 -78
1619 -79 -1.14094E-05 -79
1620 -80 -1.14129E-05 -80
1621 0 2.56293E-08 0
1622 -1 -5.76467E-07 -1
1623 -2 -1.13556E-06 -2
1624 -3 -1.6832E-06 -3
1625 -4 -2.20649E-06 -4
1626 -5 -2.71359E-06 -5
1627 -6 -3.2006E-06 -6
1628 -7 -3.67223E-06 -7
1629 -8 -4.12431E-06 -8
1630 -9 -4.56157E-06 -9
1631 -10 -4.98032E-06 -10
1632 -11 -5.38425E-06 -11
1633 -12 -5.77232E-06 -12
1634 -13 -6.14285E-06 -13
1635 -14 -6.49984E-06 -14
1636 -15 -6.84012E-06 -15
1637 -16 -7.16681E-06 -16
1638 -17 -7.47721E-06 -17
1639 -18 -7.77493E-06 -18
1640 -19 -8.0619E-06 -19
1641 -20 -8.33372E-06 -20
1642 -21 -8.59023E-06 -21
1643 -22 -8.83505E-06 -22
1644 -23 -9.06554E-06 -23
1645 -24 -9.28364E-06 -24
1646 -25 -9.48833E-06 -25
1647 -26 -9.68259E-06 -26
1648 -27 -9.86439E-06 -27
1649 -28 -1.00353E-05 -28
1650 -29 -1.01881E-05 -29
1651 -30 -1.03323E-05 -30
1652 -31 -1.04682E-05 -31
1653 -32 -1.05948E-05 -32
1654 -33 -1.07144E-05 -33
1655 -34 -1.08244E-05 -34
1656 -35 -1.09266E-05 -35
1657 -36 -1.10209E-05 -36
1658 -37 -1.11082E-05 -37
1659 -38 -1.11876E-05 -38
1660 -39 -1.12626E-05 -39
1661 -40 -1.13303E-05 -40
1662 -41 -1.13929E-05 -41
1663 -42 -1.14515E-05 -42
1664 -43 -1.15039E-05 -43
1665 -44 -1.15528E-05 -44
1666 -45 -1.15965E-05 -45
1667 -46 -1.16358E-05 -46
1668 -47 -1.16722E-05 -47
1669 -48 -1.17048E-05 -48
1670 -49 -1.17345E-05 -49
1671 -50 -1.17624E-05 -50
1672 -51 -1.17865E-05 -51
1673 -52 -1.18105E-05 -52
1674 -53 -1.18289E-05 -53
1675 -54 -1.18475E-05 -54
1676 -55 -1.18644E-05 -55
1677 -56 -1.18805E-05 -56
1678 -57 -1.18953E-05 -57
1679 -58 -1.1907E-05 -58
1680 -59 -1.19193E-05 -59
1681 -60 -1.19296E-05 -60
1682 -61 -1.1939E-05 -61
1683 -62 -1.19479E-05 -62
1684 -63 -1.19554E-05 -63
1685 -64 -1.1964E-05 -64
1686 -65 -1.19698E-05 -65
1687 -66 -1.19775E-05 -66
1688 -67 -1.19844E-05 -67
1689 -68 -1.19894E-05 -68
1690 -69 -1.19952E-05 -69
1691 -70 -1.19994E-05 -70
1692 -71 -1.20055E-05 -71
1693 -72 -1.20098E-05 -72
1694 -73 -1.20142E-05 -73
1695 -74 -1.20188E-05 -74
1696 -75 -1.20223E-05 -75
1697 -76 -1.20282E-05 -76
1698 -77 -1.20322E-05 -77
1699 -78 -1.20348E-05 -78
1700 -79 -1.2038E-05 -79
1701 -80 -1.20399E-05 -80
1702 0 2.66731E-08 0
1703 -1 -5.92949E-07 -1
1704 -2 -1.16897E-06 -2
1705 -3 -1.73382E-06 -3
1706 -4 -2.27396E-06 -4
1707 -5 -2.79845E-06 -5
1708 -6 -3.30261E-06 -6
1709 -7 -3.79113E-06 -7
1710 -8 -4.26034E-06 -8
1711 -9 -4.71478E-06 -9
1712 -10 -5.15012E-06 -10
1713 -11 -5.57072E-06 -11
1714 -12 -5.97526E-06 -12
1715 -13 -6.36297E-06 -13
1716 -14 -6.73623E-06 -14
1717 -15 -7.09226E-06 -15
1718 -16 -7.43465E-06 -16
1719 -17 -7.76123E-06 -17
1720 -18 -8.07782E-06 -18
1721 -19 -8.37675E-06 -19
1722 -20 -8.66261E-06 -20
1723 -21 -8.9341E-06 -21
1724 -22 -9.19123E-06 -22
1725 -23 -9.43534E-06 -23
1726 -24 -9.66725E-06 -24
1727 -25 -9.88585E-06 -25
1728 -26 -1.00913E-05 -26
1729 -27 -1.02795E-05 -27
1730 -28 -1.04588E-05 -28
1731 -29 -1.06262E-05 -29
1732 -30 -1.07843E-05 -30
1733 -31 -1.09327E-05 -31
1734 -32 -1.10723E-05 -32
1735 -33 -1.12023E-05 -33
1736 -34 -1.13234E-05 -34
1737 -35 -1.14352E-05 -35
1738 -36 -1.15403E-05 -36
1739 -37 -1.16355E-05 -37
1740 -38 -1.17256E-05 -38
1741 -39 -1.18084E-05 -39
1742 -40 -1.18843E-05 -40
1743 -41 -1.19534E-05 -41
1744 -42 -1.20175E-05 -42
1745 -43 -1.20774E-05 -43
1746 -44 -1.21303E-05 -44
1747 -45 -1.21803E-05 -45
1748 -46 -1.22252E-05 -46
1749 -47 -1.22654E-05 -47
1750 -48 -1.2303E-05 -48
1751 -49 -1.23357E-05 -49
1752 -50 -1.23685E-05 -50
1753 -51 -1.23965E-05 -51
1754 -52 -1.24226E-05 -52
1755 -53 -1.24453E-05 -53
1756 -54 -1.24669E-05 -54
1757 -55 -1.24867E-05 -55
1758 -56 -1.2505E-05 -56
1759 -57 -1.25207E-05 -57
1760 -58 -1.25361E-05 -58
1761 -59 -1.25498E-05 -59
1762 -60 -1.25608E-05 -60
1763 -61 -1.25723E-05 -61
1764 -62 -1.25816E-05 -62
1765 -63 -1.25916E-05 -63
1766 -64 -1.26022E-05 -64
1767 -65 -1.26085E-05 -65
1768 -66 -1.26164E-05 -66
1769 -67 -1.2623E-05 -67
1770 -68 -1.26305E-05 -68
1771 -69 -1.26352E-05 -69
1772 -70 -1.26427E-05 -70
1773 -71 -1.26476E-05 -71
1774 -72 -1.2652E-05 -72
1775 -73 -1.26582E-05 -73
1776 -74 -1.26638E-05 -74
1777 -75 -1.26673E-05 -75
1778 -76 -1.26703E-05 -76
1779 -77 -1.26756E-05 -77
1780 -78 -1.26805E-05 -78
1781 -79 -1.26839E-05 -79
1782 -80 -1.26869E-05 -80
1783 0 2.76272E-08 0
1784 -1 -6.09924E-07 -1
1785 -2 -1.2029E-06 -2
1786 -3 -1.7852E-06 -3
1787 -4 -2.34307E-06 -4
1788 -5 -2.8843E-06 -5
1789 -6 -3.40576E-06 -6
1790 -7 -3.91168E-06 -7
1791 -8 -4.39876E-06 -8
1792 -9 -4.86972E-06 -9
1793 -10 -5.32266E-06 -10
1794 -11 -5.76056E-06 -11
1795 -12 -6.18179E-06 -12
1796 -13 -6.58504E-06 -13
1797 -14 -6.97476E-06 -14
1798 -15 -7.34773E-06 -15
1799 -16 -7.7065E-06 -16
1800 -17 -8.05095E-06 -17
1801 -18 -8.38145E-06 -18
1802 -19 -8.69565E-06 -19
1803 -20 -8.99621E-06 -20
1804 -21 -9.28179E-06 -21
1805 -22 -9.55368E-06 -22
1806 -23 -9.81197E-06 -23
1807 -24 -1.00572E-05 -24
1808 -25 -1.02839E-05 -25
1809 -26 -1.05002E-05 -26
1810 -27 -1.07036E-05 -27
1811 -28 -1.08963E-05 -28
1812 -29 -1.1079E-05 -29
1813 -30 -1.12504E-05 -30
1814 -31 -1.14097E-05 -31
1815 -32 -1.15605E-05 -32
1816 -33 -1.17027E-05 -33
1817 -34 -1.18335E-05 -34
1818 -35 -1.19569E-05 -35
1819 -36 -1.20706E-05 -36
1820 -37 -1.2177E-05 -37
1821 -38 -1.22757E-05 -38
1822 -39 -1.23682E-05 -39
1823 -40 -1.24519E-05 -40
1824 -41 -1.25294E-05 -41
1825 -42 -1.2601E-05 -42
1826 -43 -1.26674E-05 -43
1827 -44 -1.27279E-05 -44
1828 -45 -1.27829E-05 -45
1829 -46 -1.28343E-05 -46
1830 -47 -1.28799E-05 -47
1831 -48 -1.29219E-05 -48
1832 -49 -1.29618E-05 -49
1833 -50 -1.29966E-05 -50
1834 -51 -1.30288E-05 -51
1835 -52 -1.30595E-05 -52
1836 -53 -1.30862E-05 -53
1837 -54 -1.31102E-05 -54
1838 -55 -1.31316E-05 -55
1839 -56 -1.31527E-05 -56
1840 -57 -1.31703E-05 -57
1841 -58 -1.31875E-05 -58
1842 -59 -1.32023E-05 -59
1843 -60 -1.32167E-05 -60
1844 -61 -1.323E-05 -61
1845 -62 -1.32414E-05 -62
1846 -63 -1.3252E-05 -63
1847 -64 -1.32634E-05 -64
1848 -65 -1.32717E-05 -65
1849 -66 -1.32803E-05 -66
1850 -67 -1.32886E-05 -67
1851 -68 -1.32978E-05 -68
1852 -69 -1.33032E-05 -69
1853 -70 -1.33085E-05 -70
1854 -71 -1.3316E-05 -71
1855 -72 -1.33202E-05 -72
1856 -73 -1.33275E-05 -73
1857 -74 -1.33316E-05 -74
1858 -75 -1.33386E-05 -75
1859 -76 -1.33443E-05 -76
1860 -77 -1.33486E-05 -77
1861 -78 -1.33536E-05 -78
1862 -79 -1.33588E-05 -79
1863 -80 -1.33619E-05 -80
1864 0 2.85128E-08 0
1865 -1 -6.26849E-07 -1
1866 -2 -1.23687E-06 -2
1867 -3 -1.8366E-06 -3
1868 -4 -2.4118E-06 -4
1869 -5 -2.97118E-06 -5
1870 -6 -3.50991E-06 -6
1871 -7 -4.03344E-06 -7
1872 -8 -4.53741E-06 -8
1873 -9 -5.02606E-06 -9
1874 -10 -5.4954E-06 -10
1875 -11 -5.95005E-06 -11
1876 -12 -6.38803E-06 -12
1877 -13 -6.80863E-06 -13
1878 -14 -7.21504E-06 -14
1879 -15 -7.60384E-06 -15
1880 -16 -7.97834E-06 -16
1881 -17 -8.33979E-06 -17
1882 -18 -8.68597E-06 -18
1883 -19 -9.01477E-06 -19
1884 -20 -9.33076E-06 -20
1885 -21 -9.63062E-06 -21
1886 -22 -9.91964E-06 -22
1887 -23 -1.01913E-05 -23
1888 -24 -1.0448E-05 -24
1889 -25 -1.06889E-05 -25
1890 -26 -1.09204E-05 -26
1891 -27 -1.11394E-05 -27
1892 -28 -1.13467E-05 -28
1893 -29 -1.15419E-05 -29
1894 -30 -1.17272E-05 -30
1895 -31 -1.1899E-05 -31
1896 -32 -1.20619E-05 -32
1897 -33 -1.22137E-05 -33
1898 -34 -1.23568E-05 -34
1899 -35 -1.24899E-05 -35
1900 -36 -1.26145E-05 -36
1901 -37 -1.27305E-05 -37
1902 -38 -1.28372E-05 -38
1903 -39 -1.29381E-05 -39
1904 -40 -1.30304E-05 -40
1905 -41 -1.31167E-05 -41
1906 -42 -1.31944E-05 -42
1907 -43 -1.32664E-05 -43
1908 -44 -1.33342E-05 -44
1909 -45 -1.3397E-05 -45
1910 -46 -1.34525E-05 -46
1911 -47 -1.35049E-05 -47
1912 -48 -1.35524E-05 -48
1913 -49 -1.35958E-05 -49
1914 -50 -1.36353E-05 -50
1915 -51 -1.36716E-05 -51
1916 -52 -1.37046E-05 -52
1917 -53 -1.37339E-05 -53
1918 -54 -1.37615E-05 -54
1919 -55 -1.37869E-05 -55
1920 -56 -1.3809E-05 -56
1921 -57 -1.38315E-05 -57
1922 -58 -1.38509E-05 -58
1923 -59 -1.38683E-05 -59
1924 -60 -1.38846E-05 -60
1925 -61 -1.38988E-05 -61
1926 -62 -1.3912E-05 -62
1927 -63 -1.39233E-05 -63
1928 -64 -1.39356E-05 -64
1929 -65 -1.39455E-05 -65
1930 -66 -1.3955E-05 -66
1931 -67 -1.39653E-05 -67
1932 -68 -1.39748E-05 -68
1933 -69 -1.39834E-05 -69
1934 -70 -1.39906E-05 -70
1935 -71 -1.39962E-05 -71
1936 -72 -1.40046E-05 -72
1937 -73 -1.40086E-05 -73
1938 -74 -1.40164E-05 -74
1939 -75 -1.40227E-05 -75
1940 -76 -1.40275E-05 -76
1941 -77 -1.40333E-05 -77
1942 -78 -1.4038E-05 -78
1943 -79 -1.40415E-05 -79
1944 -80 -1.40462E-05 -80
1945 0 2.92747E-08 0
1946 -1 -6.43627E-07 -1
1947 -2 -1.27072E-06 -2
1948 -3 -1.88831E-06 -3
1949 -4 -2.48084E-06 -4
1950 -5 -3.05805E-06 -5
1951 -6 -3.61476E-06 -6
1952 -7 -4.15561E-06 -7
1953 -8 -4.67713E-06 -8
1954 -9 -5.18331E-06 -9
1955 -10 -5.6696E-06 -10
1956 -11 -6.14223E-06 -11
1957 -12 -6.59717E-06 -12
1958 -13 -7.03541E-06 -13
1959 -14 -7.45844E-06 -14
1960 -15 -7.86354E-06 -15
1961 -16 -8.25564E-06 -16
1962 -17 -8.63178E-06 -17
1963 -18 -8.99392E-06 -18
1964 -19 -9.33803E-06 -19
1965 -20 -9.66931E-06 -20
1966 -21 -9.98557E-06 -21
1967 -22 -1.02881E-05 -22
1968 -23 -1.05716E-05 -23
1969 -24 -1.08426E-05 -24
1970 -25 -1.10997E-05 -25
1971 -26 -1.13448E-05 -26
1972 -27 -1.15772E-05 -27
1973 -28 -1.17995E-05 -28
1974 -29 -1.20069E-05 -29
1975 -30 -1.2204E-05 -30
1976 -31 -1.2389E-05 -31
1977 -32 -1.2563E-05 -32
1978 -33 -1.27267E-05 -33
1979 -34 -1.28802E-05 -34
1980 -35 -1.30254E-05 -35
1981 -36 -1.31617E-05 -36
1982 -37 -1.32884E-05 -37
1983 -38 -1.34049E-05 -38
1984 -39 -1.3514E-05 -39
1985 -40 -1.36164E-05 -40
1986 -41 -1.37112E-05 -41
1987 -42 -1.37976E-05 -42
1988 -43 -1.38783E-05 -43
1989 -44 -1.39531E-05 -44
1990 -45 -1.40209E-05 -45
1991 -46 -1.40845E-05 -46
1992 -47 -1.41412E-05 -47
1993 -48 -1.4195E-05 -48
1994 -49 -1.42434E-05 -49
1995 -50 -1.42885E-05 -50
1996 -51 -1.43275E-05 -51
1997 -52 -1.43658E-05 -52
1998 -53 -1.44009E-05 -53
1999 -54 -1.44321E-05 -54
2000 -55 -1.44604E-05 -55
2001 -56 -1.44854E-05 -56
2002 -57 -1.45083E-05 -57
2003 -58 -1.45315E-05 -58
2004 -59 -1.4552E-05 -59
2005 -60 -1.45702E-05 -60
2006 -61 -1.45858E-05 -61
2007 -62 -1.46021E-05 -62
2008 -63 -1.46162E-05 -63
2009 -64 -1.46302E-05 -64
2010 -65 -1.46424E-05 -65
2011 -66 -1.46531E-05 -66
2012 -67 -1.46627E-05 -67
2013 -68 -1.46736E-05 -68
2014 -69 -1.46827E-05 -69
2015 -70 -1.46896E-05 -70
2016 -71 -1.46984E-05 -71
2017 -72 -1.47072E-05 -72
2018 -73 -1.47128E-05 -73
2019 -74 -1.47199E-05 -74
2020 -75 -1.47253E-05 -75
2021 -76 -1.47313E-05 -76
2022 -77 -1.47376E-05 -77
2023 -78 -1.47424E-05 -78
2024 -79 -1.47474E-05 -79
2025 -80 -1.47523E-05 -80
2026 0 2.99522E-08 0
2027 -1 -6.60649E-07 -1
2028 -2 -1.30486E-06 -2
2029 -3 -1.94004E-06 -3
2030 -4 -2.55038E-06 -4
2031 -5 -3.14543E-06 -5
2032 -6 -3.71976E-06 -6
2033 -7 -4.27863E-06 -7
2034 -8 -4.81789E-06 -8
2035 -9 -5.34225E-06 -9
2036 -10 -5.84621E-06 -10
2037 -11 -6.33565E-06 -11
2038 -12 -6.80829E-06 -12
2039 -13 -7.26252E-06 -13
2040 -14 -7.7026E-06 -14
2041 -15 -8.12383E-06 -15
2042 -16 -8.53315E-06 -16
2043 -17 -8.924E-06 -17
2044 -18 -9.30065E-06 -18
2045 -19 -9.66178E-06 -19
2046 -20 -1.00072E-05 -20
2047 -21 -1.03362E-05 -21
2048 -22 -1.06507E-05 -22
2049 -23 -1.09509E-05 -23
2050 -24 -1.12381E-05 -24
2051 -25 -1.15105E-05 -25
2052 -26 -1.17721E-05 -26
2053 -27 -1.20201E-05 -27
2054 -28 -1.22561E-05 -28
2055 -29 -1.24785E-05 -29
2056 -30 -1.26899E-05 -30
2057 -31 -1.28883E-05 -31
2058 -32 -1.30764E-05 -32
2059 -33 -1.32531E-05 -33
2060 -34 -1.34193E-05 -34
2061 -35 -1.3574E-05 -35
2062 -36 -1.37199E-05 -36
2063 -37 -1.38571E-05 -37
2064 -38 -1.39837E-05 -38
2065 -39 -1.41033E-05 -39
2066 -40 -1.42134E-05 -40
2067 -41 -1.43164E-05 -41
2068 -42 -1.44109E-05 -42
2069 -43 -1.44994E-05 -43
2070 -44 -1.45806E-05 -44
2071 -45 -1.46552E-05 -45
2072 -46 -1.47259E-05 -46
2073 -47 -1.47892E-05 -47
2074 -48 -1.48493E-05 -48
2075 -49 -1.49023E-05 -49
2076 -50 -1.49522E-05 -50
2077 -51 -1.4998E-05 -51
2078 -52 -1.50401E-05 -52
2079 -53 -1.50792E-05 -53
2080 -54 -1.51135E-05 -54
2081 -55 -1.51467E-05 -55
2082 -56 -1.51763E-05 -56
2083 -57 -1.52046E-05 -57
2084 -58 -1.52283E-05 -58
2085 -59 -1.52513E-05 -59
2086 -60 -1.52724E-05 -60
2087 -61 -1.52904E-05 -61
2088 -62 -1.53085E-05 -62
2089 -63 -1.53243E-05 -63
2090 -64 -1.53397E-05 -64
2091 -65 -1.53528E-05 -65
2092 -66 -1.53653E-05 -66
2093 -67 -1.53771E-05 -67
2094 -68 -1.5388E-05 -68
2095 -69 -1.53992E-05 -69
2096 -70 -1.54084E-05 -70
2097 -71 -1.54176E-05 -71
2098 -72 -1.54267E-05 -72
2099 -73 -1.54332E-05 -73
2100 -74 -1.54408E-05 -74
2101 -75 -1.54472E-05 -75
2102 -76 -1.54541E-05 -76
2103 -77 -1.54611E-05 -77
2104 -78 -1.54681E-05 -78
2105 -79 -1.54741E-05 -79
2106 -80 -1.5478E-05 -80
2107 0 3.06188E-08 0
2108 -1 -6.7746E-07 -1
2109 -2 -1.33895E-06 -2
2110 -3 -1.99152E-06 -3
2111 -4 -2.61949E-06 -4
2112 -5 -3.23229E-06 -5
2113 -6 -3.82367E-06 -6
2114 -7 -4.40033E-06 -7
2115 -8 -4.95682E-06 -8
2116 -9 -5.49854E-06 -9
2117 -10 -6.02031E-06 -10
2118 -11 -6.52763E-06 -11
2119 -12 -7.01665E-06 -12
2120 -13 -7.48884E-06 -13
2121 -14 -7.94553E-06 -14
2122 -15 -8.38386E-06 -15
2123 -16 -8.80802E-06 -16
2124 -17 -9.21594E-06 -17
2125 -18 -9.60854E-06 -18
2126 -19 -9.98583E-06 -19
2127 -20 -1.0348E-05 -20
2128 -21 -1.06925E-05 -21
2129 -22 -1.10222E-05 -22
2130 -23 -1.13381E-05 -23
2131 -24 -1.16405E-05 -24
2132 -25 -1.19295E-05 -25
2133 -26 -1.22051E-05 -26
2134 -27 -1.24664E-05 -27
2135 -28 -1.27173E-05 -28
2136 -29 -1.29535E-05 -29
2137 -30 -1.31777E-05 -30
2138 -31 -1.33893E-05 -31
2139 -32 -1.35895E-05 -32
2140 -33 -1.37783E-05 -33
2141 -34 -1.39565E-05 -34
2142 -35 -1.4125E-05 -35
2143 -36 -1.42804E-05 -36
2144 -37 -1.44277E-05 -37
2145 -38 -1.45657E-05 -38
2146 -39 -1.46948E-05 -39
2147 -40 -1.48158E-05 -40
2148 -41 -1.49276E-05 -41
2149 -42 -1.50327E-05 -42
2150 -43 -1.51293E-05 -43
2151 -44 -1.52188E-05 -44
2152 -45 -1.53026E-05 -45
2153 -46 -1.53803E-05 -46
2154 -47 -1.54515E-05 -47
2155 -48 -1.55161E-05 -48
2156 -49 -1.55751E-05 -49
2157 -50 -1.56306E-05 -50
2158 -51 -1.5682E-05 -51
2159 -52 -1.57291E-05 -52
2160 -53 -1.57714E-05 -53
2161 -54 -1.58105E-05 -54
2162 -55 -1.58465E-05 -55
2163 -56 -1.58807E-05 -56
2164 -57 -1.59112E-05 -57
2165 -58 -1.59408E-05 -58
2166 -59 -1.59655E-05 -59
2167 -60 -1.59893E-05 -60
2168 -61 -1.60105E-05 -61
2169 -62 -1.60294E-05 -62
2170 -63 -1.60464E-05 -63
2171 -64 -1.60628E-05 -64
2172 -65 -1.6078E-05 -65
2173 -66 -1.60937E-05 -66
2174 -67 -1.61081E-05 -67
2175 -68 -1.61185E-05 -68
2176 -69 -1.61297E-05 -69
2177 -70 -1.61411E-05 -70
2178 -71 -1.61505E-05 -71
2179 -72 -1.61616E-05 -72
2180 -73 -1.61711E-05 -73
2181 -74 -1.61774E-05 -74
2182 -75 -1.61854E-05 -75
2183 -76 -1.61909E-05 -76
2184 -77 -1.61992E-05 -77
2185 -78 -1.62049E-05 -78
2186 -79 -1.62128E-05 -79
2187 -80 -1.62194E-05 -80
2188 0 3.11251E-08 0
2189 -1 -6.94156E-07 -1
2190 -2 -1.37282E-06 -2
2191 -3 -2.04357E-06 -3
2192 -4 -2.68958E-06 -4
2193 -5 -3.31981E-06 -5
2194 -6 -3.92955E-06 -6
2195 -7 -4.52374E-06 -7
2196 -8 -5.09838E-06 -8
2197 -9 -5.65742E-06 -9
2198 -10 -6.19695E-06 -10
2199 -11 -6.72155E-06 -11
2200 -12 -7.22839E-06 -12
2201 -13 -7.71757E-06 -13
2202 -14 -8.18909E-06 -14
2203 -15 -8.64546E-06 -15
2204 -16 -9.08696E-06 -16
2205 -17 -9.51093E-06 -17
2206 -18 -9.92065E-06 -18
2207 -19 -1.03138E-05 -19
2208 -20 -1.0691E-05 -20
2209 -21 -1.10505E-05 -21
2210 -22 -1.13973E-05 -22
2211 -23 -1.17288E-05 -23
2212 -24 -1.20483E-05 -24
2213 -25 -1.23527E-05 -25
2214 -26 -1.26446E-05 -26
2215 -27 -1.29206E-05 -27
2216 -28 -1.31848E-05 -28
2217 -29 -1.34356E-05 -29
2218 -30 -1.36718E-05 -30
2219 -31 -1.38985E-05 -31
2220 -32 -1.41112E-05 -32
2221 -33 -1.43134E-05 -33
2222 -34 -1.45028E-05 -34
2223 -35 -1.46829E-05 -35
2224 -36 -1.4853E-05 -36
2225 -37 -1.50111E-05 -37
2226 -38 -1.51594E-05 -38
2227 -39 -1.52988E-05 -39
2228 -40 -1.54293E-05 -40
2229 -41 -1.55514E-05 -41
2230 -42 -1.56653E-05 -42
2231 -43 -1.57703E-05 -43
2232 -44 -1.58692E-05 -44
2233 -45 -1.59606E-05 -45
2234 -46 -1.60445E-05 -46
2235 -47 -1.6125E-05 -47
2236 -48 -1.61963E-05 -48
2237 -49 -1.62633E-05 -49
2238 -50 -1.63238E-05 -50
2239 -51 -1.63805E-05 -51
2240 -52 -1.64336E-05 -52
2241 -53 -1.64812E-05 -53
2242 -54 -1.6526E-05 -54
2243 -55 -1.6565E-05 -55
2244 -56 -1.66009E-05 -56
2245 -57 -1.6636E-05 -57
2246 -58 -1.66658E-05 -58
2247 -59 -1.66952E-05 -59
2248 -60 -1.67217E-05 -60
2249 -61 -1.6747E-05 -61
2250 -62 -1.67694E-05 -62
2251 -63 -1.67896E-05 -63
2252 -64 -1.68087E-05 -64
2253 -65 -1.68252E-05 -65
2254 -66 -1.68408E-05 -66
2255 -67 -1.68558E-05 -67
2256 -68 -1.68702E-05 -68
2257 -69 -1.68832E-05 -69
2258 -70 -1.68934E-05 -70
2259 -71 -1.69056E-05 -71
2260 -72 -1.69157E-05 -72
2261 -73 -1.69258E-05 -73
2262 -74 -1.69361E-05 -74
2263 -75 -1.69427E-05 -75
2264 -76 -1.69515E-05 -76
2265 -77 -1.69603E-05 -77
2266 -78 -1.69673E-05 -78
2267 -79 -1.6975E-05 -79
2268 -80 -1.69817E-05 -80
2269 0 3.17501E-08 0
2270 -1 -7.10696E-07 -1
2271 -2 -1.40689E-06 -2
2272 -3 -2.0952E-06 -3
2273 -4 -2.75891E-06 -4
2274 -5 -3.40706E-06 -5
2275 -6 -4.03474E-06 -6
2276 -7 -4.64699E-06 -7
2277 -8 -5.24043E-06 -8
2278 -9 -5.8168E-06 -9
2279 -10 -6.37344E-06 -10
2280 -11 -6.91497E-06 -11
2281 -12 -7.43979E-06 -12
2282 -13 -7.94625E-06 -13
2283 -14 -8.43496E-06 -14
2284 -15 -8.90834E-06 -15
2285 -16 -9.36661E-06 -16
2286 -17 -9.80736E-06 -17
2287 -18 -1.02323E-05 -18
2288 -19 -1.06399E-05 -19
2289 -20 -1.10326E-05 -20
2290 -21 -1.14096E-05 -21
2291 -22 -1.1774E-05 -22
2292 -23 -1.21214E-05 -23
2293 -24 -1.24575E-05 -24
2294 -25 -1.27771E-05 -25
2295 -26 -1.30844E-05 -26
2296 -27 -1.33762E-05 -27
2297 -28 -1.36548E-05 -28
2298 -29 -1.39198E-05 -29
2299 -30 -1.41729E-05 -30
2300 -31 -1.44114E-05 -31
2301 -32 -1.46397E-05 -32
2302 -33 -1.4855E-05 -33
2303 -34 -1.50582E-05 -34
2304 -35 -1.52491E-05 -35
2305 -36 -1.54304E-05 -36
2306 -37 -1.56008E-05 -37
2307 -38 -1.5761E-05 -38
2308 -39 -1.59106E-05 -39
2309 -40 -1.60519E-05 -40
2310 -41 -1.61825E-05 -41
2311 -42 -1.63051E-05 -42
2312 -43 -1.64211E-05 -43
2313 -44 -1.65286E-05 -44
2314 -45 -1.66291E-05 -45
2315 -46 -1.67223E-05 -46
2316 -47 -1.68065E-05 -47
2317 -48 -1.68856E-05 -48
2318 -49 -1.69597E-05 -49
2319 -50 -1.70274E-05 -50
2320 -51 -1.709E-05 -51
2321 -52 -1.71481E-05 -52
2322 -53 -1.72021E-05 -53
2323 -54 -1.7251E-05 -54
2324 -55 -1.7297E-05 -55
2325 -56 -1.73383E-05 -56
2326 -57 -1.73747E-05 -57
2327 -58 -1.74107E-05 -58
2328 -59 -1.74429E-05 -59
2329 -60 -1.74709E-05 -60
2330 -61 -1.74967E-05 -61
2331 -62 -1.7521E-05 -62
2332 -63 -1.75446E-05 -63
2333 -64 -1.75672E-05 -64
2334 -65 -1.75852E-05 -65
2335 -66 -1.76021E-05 -66
2336 -67 -1.76212E-05 -67
2337 -68 -1.76357E-05 -68
2338 -69 -1.76491E-05 -69
2339 -70 -1.76623E-05 -70
2340 -71 -1.76755E-05 -71
2341 -72 -1.76876E-05 -72
2342 -73 -1.7699E-05 -73
2343 -74 -1.77092E-05 -74
2344 -75 -1.77188E-05 -75
2345 -76 -1.77282E-05 -76
2346 -77 -1.77373E-05 -77
2347 -78 -1.77455E-05 -78
2348 -79 -1.77537E-05 -79
2349 -80 -1.77611E-05 -80
2350 0 3.22267E-08 0
2351 -1 -7.27576E-07 -1
2352 -2 -1.44098E-06 -2
2353 -3 -2.14714E-06 -3
2354 -4 -2.8288E-06 -4
2355 -5 -3.49485E-06 -5
2356 -6 -4.14046E-06 -6
2357 -7 -4.77062E-06 -7
2358 -8 -5.38011E-06 -8
2359 -9 -5.97512E-06 -9
2360 -10 -6.55041E-06 -10
2361 -11 -7.11039E-06 -11
2362 -12 -7.65241E-06 -12
2363 -13 -8.17299E-06 -13
2364 -14 -8.68087E-06 -14
2365 -15 -9.16936E-06 -15
2366 -16 -9.64342E-06 -16
2367 -17 -1.01004E-05 -17
2368 -18 -1.05432E-05 -18
