FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VS
 V A V
1682 -61 -1.7295E-05 0
1683 -62 -1.73217E-05 0
1684 -63 -1.73461E-05 0
1685 -64 -1.73681E-05 0
1686 -65 -1.73897E-05 0
1687 -66 -1.74095E-05 0
1688 -67 -1.743E-05 0
1689 -68 -1.74468E-05 0
1690 -69 -1.74658E-05 0
1691 -70 -1.74814E-05 0
1692 -71 -1.74979E-05 0
1693 -72 -1.75114E-05 0
1694 -73 -1.75262E-05 0
1695 -74 -1.75391E-05 0
1696 -75 -1.75532E-05 0
1697 -76 -1.75661E-05 0
1698 -77 -1.75781E-05 0
1699 -78 -1.75906E-05 0
1700 -79 -1.76018E-05 0
1701 -80 -1.76122E-05 0
1702 0 4.8893E-09 0
1703 -1 -7.49444E-07 0
1704 -2 -1.46609E-06 0
1705 -3 -2.17201E-06 0
1706 -4 -2.84833E-06 0
1707 -5 -3.50691E-06 0
1708 -6 -4.14326E-06 0
1709 -7 -4.76352E-06 0
1710 -8 -5.3632E-06 0
1711 -9 -5.94676E-06 0
1712 -10 -6.51018E-06 0
1713 -11 -7.05885E-06 0
1714 -12 -7.58984E-06 0
1715 -13 -8.10211E-06 0
1716 -14 -8.60099E-06 0
1717 -15 -9.08074E-06 0
1718 -16 -9.54844E-06 0
1719 -17 -9.9976E-06 0
1720 -18 -1.04324E-05 0
1721 -19 -1.0849E-05 0
1722 -20 -1.1249E-05 0
1723 -21 -1.16332E-05 0
1724 -22 -1.20047E-05 0
1725 -23 -1.2361E-05 0
1726 -24 -1.2703E-05 0
1727 -25 -1.30306E-05 0
1728 -26 -1.3346E-05 0
1729 -27 -1.36455E-05 0
1730 -28 -1.3933E-05 0
1731 -29 -1.4208E-05 0
1732 -30 -1.44678E-05 0
1733 -31 -1.47164E-05 0
1734 -32 -1.49516E-05 0
1735 -33 -1.51749E-05 0
1736 -34 -1.53863E-05 0
1737 -35 -1.55855E-05 0
1738 -36 -1.57728E-05 0
1739 -37 -1.59492E-05 0
1740 -38 -1.61152E-05 0
1741 -39 -1.62714E-05 0
1742 -40 -1.64169E-05 0
1743 -41 -1.65539E-05 0
1744 -42 -1.66818E-05 0
1745 -43 -1.68026E-05 0
1746 -44 -1.69151E-05 0
1747 -45 -1.70178E-05 0
1748 -46 -1.71142E-05 0
1749 -47 -1.72029E-05 0
1750 -48 -1.72864E-05 0
1751 -49 -1.73626E-05 0
1752 -50 -1.74364E-05 0
1753 -51 -1.75024E-05 0
1754 -52 -1.75628E-05 0
1755 -53 -1.7619E-05 0
1756 -54 -1.76701E-05 0
1757 -55 -1.77182E-05 0
1758 -56 -1.77654E-05 0
1759 -57 -1.78039E-05 0
1760 -58 -1.78418E-05 0
1761 -59 -1.78779E-05 0
1762 -60 -1.79086E-05 0
1763 -61 -1.79408E-05 0
1764 -62 -1.797E-05 0
1765 -63 -1.79951E-05 0
1766 -64 -1.80212E-05 0
1767 -65 -1.80431E-05 0
1768 -66 -1.80672E-05 0
1769 -67 -1.80899E-05 0
1770 -68 -1.81087E-05 0
1771 -69 -1.81261E-05 0
1772 -70 -1.81456E-05 0
1773 -71 -1.81629E-05 0
1774 -72 -1.81767E-05 0
1775 -73 -1.81924E-05 0
1776 -74 -1.82081E-05 0
1777 -75 -1.82201E-05 0
1778 -76 -1.82347E-05 0
1779 -77 -1.82483E-05 0
1780 -78 -1.82613E-05 0
1781 -79 -1.8273E-05 0
1782 -80 -1.82839E-05 0
1783 0 5.8084E-09 0
1784 -1 -7.66206E-07 0
1785 -2 -1.49981E-06 0
1786 -3 -2.22235E-06 0
1787 -4 -2.91485E-06 0
1788 -5 -3.59044E-06 0
1789 -6 -4.24356E-06 0
1790 -7 -4.87968E-06 0
1791 -8 -5.49617E-06 0
1792 -9 -6.09573E-06 0
1793 -10 -6.67473E-06 0
1794 -11 -7.23908E-06 0
1795 -12 -7.78668E-06 0
1796 -13 -8.31405E-06 0
1797 -14 -8.82873E-06 0
1798 -15 -9.32464E-06 0
1799 -16 -9.80466E-06 0
1800 -17 -1.02683E-05 0
1801 -18 -1.07163E-05 0
1802 -19 -1.1145E-05 0
1803 -20 -1.15612E-05 0
1804 -21 -1.196E-05 0
1805 -22 -1.23468E-05 0
1806 -23 -1.27173E-05 0
1807 -24 -1.30764E-05 0
1808 -25 -1.34181E-05 0
1809 -26 -1.37466E-05 0
1810 -27 -1.40606E-05 0
1811 -28 -1.43599E-05 0
1812 -29 -1.46465E-05 0
1813 -30 -1.49208E-05 0
1814 -31 -1.51798E-05 0
1815 -32 -1.54275E-05 0
1816 -33 -1.56622E-05 0
1817 -34 -1.58841E-05 0
1818 -35 -1.60948E-05 0
1819 -36 -1.62923E-05 0
1820 -37 -1.64795E-05 0
1821 -38 -1.66554E-05 0
1822 -39 -1.68218E-05 0
1823 -40 -1.69777E-05 0
1824 -41 -1.7122E-05 0
1825 -42 -1.72593E-05 0
1826 -43 -1.73877E-05 0
1827 -44 -1.75075E-05 0
1828 -45 -1.76199E-05 0
1829 -46 -1.77218E-05 0
1830 -47 -1.78184E-05 0
1831 -48 -1.79088E-05 0
1832 -49 -1.79903E-05 0
1833 -50 -1.8065E-05 0
1834 -51 -1.81377E-05 0
1835 -52 -1.82026E-05 0
1836 -53 -1.82622E-05 0
1837 -54 -1.83191E-05 0
1838 -55 -1.83707E-05 0
1839 -56 -1.84183E-05 0
1840 -57 -1.84618E-05 0
1841 -58 -1.85025E-05 0
1842 -59 -1.85423E-05 0
1843 -60 -1.85768E-05 0
1844 -61 -1.86093E-05 0
1845 -62 -1.86411E-05 0
1846 -63 -1.86685E-05 0
1847 -64 -1.86952E-05 0
1848 -65 -1.87202E-05 0
1849 -66 -1.87447E-05 0
1850 -67 -1.87662E-05 0
1851 -68 -1.87897E-05 0
1852 -69 -1.8808E-05 0
1853 -70 -1.88282E-05 0
1854 -71 -1.88477E-05 0
1855 -72 -1.8864E-05 0
1856 -73 -1.88818E-05 0
1857 -74 -1.88956E-05 0
1858 -75 -1.89104E-05 0
1859 -76 -1.89249E-05 0
1860 -77 -1.89365E-05 0
1861 -78 -1.89505E-05 0
1862 -79 -1.8965E-05 0
1863 -80 -1.89748E-05 0
1864 0 5.463E-09 0
1865 -1 -7.82579E-07 0
1866 -2 -1.5323E-06 0
1867 -3 -2.27211E-06 0
1868 -4 -2.98139E-06 0
1869 -5 -3.67329E-06 0
1870 -6 -4.34293E-06 0
1871 -7 -4.99593E-06 0
1872 -8 -5.6278E-06 0
1873 -9 -6.24402E-06 0
1874 -10 -6.83981E-06 0
1875 -11 -7.42025E-06 0
1876 -12 -7.98342E-06 0
1877 -13 -8.52683E-06 0
1878 -14 -9.05584E-06 0
1879 -15 -9.56586E-06 0
1880 -16 -1.00632E-05 0
1881 -17 -1.05402E-05 0
1882 -18 -1.10018E-05 0
1883 -19 -1.14464E-05 0
1884 -20 -1.18774E-05 0
1885 -21 -1.22919E-05 0
1886 -22 -1.26929E-05 0
1887 -23 -1.30777E-05 0
1888 -24 -1.34496E-05 0
1889 -25 -1.38059E-05 0
1890 -26 -1.41483E-05 0
1891 -27 -1.4475E-05 0
1892 -28 -1.47891E-05 0
1893 -29 -1.50876E-05 0
1894 -30 -1.53751E-05 0
1895 -31 -1.56471E-05 0
1896 -32 -1.59069E-05 0
1897 -33 -1.61527E-05 0
1898 -34 -1.63853E-05 0
1899 -35 -1.6607E-05 0
1900 -36 -1.68166E-05 0
1901 -37 -1.7015E-05 0
1902 -38 -1.72006E-05 0
1903 -39 -1.73764E-05 0
1904 -40 -1.75405E-05 0
1905 -41 -1.76937E-05 0
1906 -42 -1.78381E-05 0
1907 -43 -1.79763E-05 0
1908 -44 -1.81021E-05 0
1909 -45 -1.82232E-05 0
1910 -46 -1.83315E-05 0
1911 -47 -1.84323E-05 0
1912 -48 -1.85283E-05 0
1913 -49 -1.86183E-05 0
1914 -50 -1.87001E-05 0
1915 -51 -1.87771E-05 0
1916 -52 -1.88451E-05 0
1917 -53 -1.89115E-05 0
1918 -54 -1.89712E-05 0
1919 -55 -1.90277E-05 0
1920 -56 -1.90791E-05 0
1921 -57 -1.9128E-05 0
1922 -58 -1.91711E-05 0
1923 -59 -1.92106E-05 0
1924 -60 -1.92482E-05 0
1925 -61 -1.9284E-05 0
1926 -62 -1.93181E-05 0
1927 -63 -1.93503E-05 0
1928 -64 -1.93776E-05 0
1929 -65 -1.94059E-05 0
1930 -66 -1.94311E-05 0
1931 -67 -1.94543E-05 0
1932 -68 -1.9477E-05 0
1933 -69 -1.94996E-05 0
1934 -70 -1.95197E-05 0
1935 -71 -1.95379E-05 0
1936 -72 -1.95566E-05 0
1937 -73 -1.95729E-05 0
1938 -74 -1.95895E-05 0
1939 -75 -1.96071E-05 0
1940 -76 -1.96203E-05 0
1941 -77 -1.96362E-05 0
1942 -78 -1.96498E-05 0
1943 -79 -1.96639E-05 0
1944 -80 -1.96791E-05 0
1945 0 5.7665E-09 0
1946 -1 -7.99794E-07 0
1947 -2 -1.56645E-06 0
1948 -3 -2.32255E-06 0
1949 -4 -3.04871E-06 0
1950 -5 -3.75764E-06 0
1951 -6 -4.44353E-06 0
1952 -7 -5.11329E-06 0
1953 -8 -5.76222E-06 0
1954 -9 -6.3946E-06 0
1955 -10 -7.00631E-06 0
1956 -11 -7.60416E-06 0
1957 -12 -8.17826E-06 0
1958 -13 -8.73791E-06 0
1959 -14 -9.28304E-06 0
1960 -15 -9.80743E-06 0
1961 -16 -1.03186E-05 0
1962 -17 -1.08115E-05 0
1963 -18 -1.12874E-05 0
1964 -19 -1.17464E-05 0
1965 -20 -1.21927E-05 0
1966 -21 -1.26212E-05 0
1967 -22 -1.30375E-05 0
1968 -23 -1.34369E-05 0
1969 -24 -1.38219E-05 0
1970 -25 -1.41917E-05 0
1971 -26 -1.45457E-05 0
1972 -27 -1.48857E-05 0
1973 -28 -1.52139E-05 0
1974 -29 -1.55266E-05 0
1975 -30 -1.58262E-05 0
1976 -31 -1.6109E-05 0
1977 -32 -1.63807E-05 0
1978 -33 -1.66394E-05 0
1979 -34 -1.68837E-05 0
1980 -35 -1.71172E-05 0
1981 -36 -1.73364E-05 0
1982 -37 -1.75452E-05 0
1983 -38 -1.77401E-05 0
1984 -39 -1.79248E-05 0
1985 -40 -1.80989E-05 0
1986 -41 -1.82637E-05 0
1987 -42 -1.8417E-05 0
1988 -43 -1.85613E-05 0
1989 -44 -1.86957E-05 0
1990 -45 -1.88228E-05 0
1991 -46 -1.89425E-05 0
1992 -47 -1.90496E-05 0
1993 -48 -1.91519E-05 0
1994 -49 -1.92466E-05 0
1995 -50 -1.93363E-05 0
1996 -51 -1.94176E-05 0
1997 -52 -1.94932E-05 0
1998 -53 -1.95643E-05 0
1999 -54 -1.96298E-05 0
2000 -55 -1.96876E-05 0
2001 -56 -1.97445E-05 0
2002 -57 -1.97939E-05 0
2003 -58 -1.9842E-05 0
2004 -59 -1.98859E-05 0
2005 -60 -1.99295E-05 0
2006 -61 -1.99669E-05 0
2007 -62 -2.00005E-05 0
2008 -63 -2.0034E-05 0
2009 -64 -2.00654E-05 0
2010 -65 -2.00956E-05 0
2011 -66 -2.01257E-05 0
2012 -67 -2.01507E-05 0
2013 -68 -2.01753E-05 0
2014 -69 -2.01979E-05 0
2015 -70 -2.02198E-05 0
2016 -71 -2.02415E-05 0
2017 -72 -2.02606E-05 0
2018 -73 -2.02789E-05 0
2019 -74 -2.02983E-05 0
2020 -75 -2.03152E-05 0
2021 -76 -2.03308E-05 0
2022 -77 -2.03455E-05 0
2023 -78 -2.03616E-05 0
2024 -79 -2.03764E-05 0
2025 -80 -2.0391E-05 0
2026 0 5.8074E-09 0
2027 -1 -8.16039E-07 0
2028 -2 -1.59913E-06 0
2029 -3 -2.3719E-06 0
2030 -4 -3.11481E-06 0
2031 -5 -3.84034E-06 0
2032 -6 -4.54276E-06 0
2033 -7 -5.22786E-06 0
2034 -8 -5.89298E-06 0
2035 -9 -6.54167E-06 0
2036 -10 -7.16926E-06 0
2037 -11 -7.78203E-06 0
2038 -12 -8.37407E-06 0
2039 -13 -8.94935E-06 0
2040 -14 -9.50921E-06 0
2041 -15 -1.00492E-05 0
2042 -16 -1.05759E-05 0
2043 -17 -1.10819E-05 0
2044 -18 -1.15739E-05 0
2045 -19 -1.20486E-05 0
2046 -20 -1.25089E-05 0
2047 -21 -1.29529E-05 0
2048 -22 -1.33836E-05 0
2049 -23 -1.37954E-05 0
2050 -24 -1.41951E-05 0
2051 -25 -1.45784E-05 0
2052 -26 -1.49486E-05 0
2053 -27 -1.53033E-05 0
2054 -28 -1.56434E-05 0
2055 -29 -1.59687E-05 0
2056 -30 -1.62816E-05 0
2057 -31 -1.65775E-05 0
2058 -32 -1.68632E-05 0
2059 -33 -1.71323E-05 0
2060 -34 -1.73895E-05 0
2061 -35 -1.76348E-05 0
2062 -36 -1.78662E-05 0
2063 -37 -1.80855E-05 0
2064 -38 -1.82916E-05 0
2065 -39 -1.84875E-05 0
2066 -40 -1.86713E-05 0
2067 -41 -1.88442E-05 0
2068 -42 -1.90068E-05 0
2069 -43 -1.91615E-05 0
2070 -44 -1.93034E-05 0
2071 -45 -1.94387E-05 0
2072 -46 -1.95632E-05 0
2073 -47 -1.96808E-05 0
2074 -48 -1.979E-05 0
2075 -49 -1.98904E-05 0
2076 -50 -1.99845E-05 0
2077 -51 -2.00712E-05 0
2078 -52 -2.01525E-05 0
2079 -53 -2.02288E-05 0
2080 -54 -2.02999E-05 0
2081 -55 -2.03644E-05 0
2082 -56 -2.0424E-05 0
2083 -57 -2.04796E-05 0
2084 -58 -2.0532E-05 0
2085 -59 -2.05797E-05 0
2086 -60 -2.0623E-05 0
2087 -61 -2.06635E-05 0
2088 -62 -2.0704E-05 0
2089 -63 -2.07392E-05 0
2090 -64 -2.07735E-05 0
2091 -65 -2.08027E-05 0
2092 -66 -2.08332E-05 0
2093 -67 -2.08615E-05 0
2094 -68 -2.08871E-05 0
2095 -69 -2.09134E-05 0
2096 -70 -2.09339E-05 0
2097 -71 -2.09573E-05 0
2098 -72 -2.09777E-05 0
2099 -73 -2.0999E-05 0
2100 -74 -2.1019E-05 0
2101 -75 -2.10359E-05 0
2102 -76 -2.10538E-05 0
2103 -77 -2.10729E-05 0
2104 -78 -2.10875E-05 0
2105 -79 -2.11021E-05 0
2106 -80 -2.11156E-05 0
2107 0 4.0227E-09 0
2108 -1 -8.31658E-07 0
2109 -2 -1.63082E-06 0
2110 -3 -2.42014E-06 0
2111 -4 -3.1791E-06 0
2112 -5 -3.9209E-06 0
2113 -6 -4.63916E-06 0
2114 -7 -5.34236E-06 0
2115 -8 -6.02323E-06 0
2116 -9 -6.68867E-06 0
2117 -10 -7.332E-06 0
2118 -11 -7.96016E-06 0
2119 -12 -8.56807E-06 0
2120 -13 -9.15907E-06 0
2121 -14 -9.73473E-06 0
2122 -15 -1.02903E-05 0
2123 -16 -1.08321E-05 0
2124 -17 -1.13536E-05 0
2125 -18 -1.18612E-05 0
2126 -19 -1.23503E-05 0
2127 -20 -1.28262E-05 0
2128 -21 -1.32854E-05 0
2129 -22 -1.37306E-05 0
2130 -23 -1.41578E-05 0
2131 -24 -1.45728E-05 0
2132 -25 -1.49695E-05 0
2133 -26 -1.53531E-05 0
2134 -27 -1.57209E-05 0
2135 -28 -1.60744E-05 0
2136 -29 -1.6414E-05 0
2137 -30 -1.67381E-05 0
2138 -31 -1.70477E-05 0
2139 -32 -1.73453E-05 0
2140 -33 -1.76292E-05 0
2141 -34 -1.7897E-05 0
2142 -35 -1.81539E-05 0
2143 -36 -1.83939E-05 0
2144 -37 -1.86246E-05 0
2145 -38 -1.88438E-05 0
2146 -39 -1.90501E-05 0
2147 -40 -1.92451E-05 0
2148 -41 -1.94271E-05 0
2149 -42 -1.95981E-05 0
2150 -43 -1.97591E-05 0
2151 -44 -1.99099E-05 0
2152 -45 -2.00519E-05 0
2153 -46 -2.01849E-05 0
2154 -47 -2.03104E-05 0
2155 -48 -2.04284E-05 0
2156 -49 -2.05363E-05 0
2157 -50 -2.06387E-05 0
2158 -51 -2.07309E-05 0
2159 -52 -2.08191E-05 0
2160 -53 -2.08986E-05 0
2161 -54 -2.09753E-05 0
2162 -55 -2.10442E-05 0
2163 -56 -2.11083E-05 0
2164 -57 -2.11678E-05 0
2165 -58 -2.12223E-05 0
2166 -59 -2.12762E-05 0
2167 -60 -2.13214E-05 0
2168 -61 -2.13691E-05 0
2169 -62 -2.14095E-05 0
2170 -63 -2.14467E-05 0
2171 -64 -2.14832E-05 0
2172 -65 -2.15193E-05 0
2173 -66 -2.15498E-05 0
2174 -67 -2.15792E-05 0
2175 -68 -2.16068E-05 0
2176 -69 -2.16337E-05 0
2177 -70 -2.16567E-05 0
2178 -71 -2.16802E-05 0
2179 -72 -2.17041E-05 0
2180 -73 -2.17256E-05 0
2181 -74 -2.17452E-05 0
2182 -75 -2.17651E-05 0
2183 -76 -2.17849E-05 0
2184 -77 -2.1803E-05 0
2185 -78 -2.18209E-05 0
2186 -79 -2.18371E-05 0
2187 -80 -2.18527E-05 0
2188 0 4.4027E-09 0
2189 -1 -8.48326E-07 0
2190 -2 -1.66387E-06 0
2191 -3 -2.46992E-06 0
2192 -4 -3.24626E-06 0
2193 -5 -4.00508E-06 0
2194 -6 -4.74034E-06 0
2195 -7 -5.45918E-06 0
2196 -8 -6.15693E-06 0
2197 -9 -6.83756E-06 0
2198 -10 -7.49791E-06 0
2199 -11 -8.13736E-06 0
2200 -12 -8.76285E-06 0
2201 -13 -9.3681E-06 0
2202 -14 -9.95779E-06 0
2203 -15 -1.05284E-05 0
2204 -16 -1.10863E-05 0
2205 -17 -1.16222E-05 0
2206 -18 -1.21439E-05 0
2207 -19 -1.26487E-05 0
2208 -20 -1.314E-05 0
2209 -21 -1.3614E-05 0
2210 -22 -1.40718E-05 0
2211 -23 -1.45131E-05 0
2212 -24 -1.49434E-05 0
2213 -25 -1.53542E-05 0
2214 -26 -1.57516E-05 0
2215 -27 -1.61331E-05 0
2216 -28 -1.65004E-05 0
2217 -29 -1.68521E-05 0
2218 -30 -1.71898E-05 0
2219 -31 -1.75133E-05 0
2220 -32 -1.78217E-05 0
2221 -33 -1.81176E-05 0
2222 -34 -1.83969E-05 0
2223 -35 -1.86667E-05 0
2224 -36 -1.8922E-05 0
2225 -37 -1.91643E-05 0
2226 -38 -1.93926E-05 0
2227 -39 -1.9609E-05 0
2228 -40 -1.98154E-05 0
2229 -41 -2.00087E-05 0
2230 -42 -2.0189E-05 0
2231 -43 -2.03618E-05 0
2232 -44 -2.05214E-05 0
2233 -45 -2.06722E-05 0
2234 -46 -2.08133E-05 0
2235 -47 -2.09459E-05 0
2236 -48 -2.10702E-05 0
2237 -49 -2.11857E-05 0
2238 -50 -2.12926E-05 0
2239 -51 -2.13945E-05 0
2240 -52 -2.14865E-05 0
2241 -53 -2.15729E-05 0
2242 -54 -2.16546E-05 0
2243 -55 -2.173E-05 0
2244 -56 -2.17991E-05 0
2245 -57 -2.18628E-05 0
2246 -58 -2.19232E-05 0
2247 -59 -2.19779E-05 0
2248 -60 -2.20307E-05 0
2249 -61 -2.20789E-05 0
2250 -62 -2.21223E-05 0
2251 -63 -2.21646E-05 0
2252 -64 -2.22035E-05 0
2253 -65 -2.22416E-05 0
2254 -66 -2.22735E-05 0
2255 -67 -2.23088E-05 0
2256 -68 -2.23373E-05 0
2257 -69 -2.23661E-05 0
2258 -70 -2.23937E-05 0
2259 -71 -2.24174E-05 0
2260 -72 -2.2442E-05 0
2261 -73 -2.2465E-05 0
2262 -74 -2.24877E-05 0
2263 -75 -2.25056E-05 0
2264 -76 -2.25282E-05 0
2265 -77 -2.25464E-05 0
2266 -78 -2.25652E-05 0
2267 -79 -2.25847E-05 0
2268 -80 -2.26012E-05 0
2269 0 5.523E-09 0
2270 -1 -8.64941E-07 0
2271 -2 -1.69744E-06 0
2272 -3 -2.52054E-06 0
2273 -4 -3.31331E-06 0
2274 -5 -4.08879E-06 0
2275 -6 -4.84133E-06 0
2276 -7 -5.57657E-06 0
2277 -8 -6.29117E-06 0
2278 -9 -6.9889E-06 0
2279 -10 -7.66544E-06 0
2280 -11 -8.32049E-06 0
2281 -12 -8.96096E-06 0
2282 -13 -9.58136E-06 0
2283 -14 -1.01876E-05 0
2284 -15 -1.07749E-05 0
2285 -16 -1.13458E-05 0
2286 -17 -1.18979E-05 0
2287 -18 -1.24363E-05 0
2288 -19 -1.29567E-05 0
2289 -20 -1.34637E-05 0
2290 -21 -1.39528E-05 0
2291 -22 -1.44277E-05 0
2292 -23 -1.4885E-05 0
2293 -24 -1.53276E-05 0
2294 -25 -1.57534E-05 0
2295 -26 -1.61657E-05 0
2296 -27 -1.65626E-05 0
2297 -28 -1.69437E-05 0
2298 -29 -1.73075E-05 0
2299 -30 -1.76596E-05 0
2300 -31 -1.79967E-05 0
2301 -32 -1.83197E-05 0
2302 -33 -1.8627E-05 0
2303 -34 -1.89226E-05 0
2304 -35 -1.92027E-05 0
2305 -36 -1.94679E-05 0
2306 -37 -1.97219E-05 0
2307 -38 -1.99619E-05 0
2308 -39 -2.01888E-05 0
2309 -40 -2.04029E-05 0
2310 -41 -2.06076E-05 0
2311 -42 -2.07998E-05 0
2312 -43 -2.09811E-05 0
2313 -44 -2.11506E-05 0
2314 -45 -2.13105E-05 0
2315 -46 -2.146E-05 0
2316 -47 -2.16002E-05 0
2317 -48 -2.17324E-05 0
2318 -49 -2.18557E-05 0
2319 -50 -2.19692E-05 0
2320 -51 -2.20756E-05 0
2321 -52 -2.21749E-05 0
2322 -53 -2.22692E-05 0
2323 -54 -2.2357E-05 0
2324 -55 -2.2436E-05 0
2325 -56 -2.25101E-05 0
2326 -57 -2.25777E-05 0
2327 -58 -2.26431E-05 0
2328 -59 -2.27009E-05 0
2329 -60 -2.27561E-05 0
2330 -61 -2.28084E-05 0
2331 -62 -2.28565E-05 0
2332 -63 -2.29007E-05 0
2333 -64 -2.29447E-05 0
2334 -65 -2.29838E-05 0
2335 -66 -2.30197E-05 0
2336 -67 -2.30547E-05 0
2337 -68 -2.30848E-05 0
2338 -69 -2.31173E-05 0
2339 -70 -2.31458E-05 0
2340 -71 -2.31714E-05 0
2341 -72 -2.31977E-05 0
2342 -73 -2.32222E-05 0
2343 -74 -2.32459E-05 0
2344 -75 -2.32685E-05 0
2345 -76 -2.32908E-05 0
2346 -77 -2.33127E-05 0
2347 -78 -2.33318E-05 0
2348 -79 -2.33481E-05 0
2349 -80 -2.33693E-05 0
2350 0 6.5456E-09 0
2351 -1 -8.81888E-07 0
2352 -2 -1.73135E-06 0
2353 -3 -2.5714E-06 0
2354 -4 -3.38149E-06 0
2355 -5 -4.17419E-06 0
2356 -6 -4.94372E-06 0
2357 -7 -5.6968E-06 0
2358 -8 -6.427E-06 0
2359 -9 -7.14154E-06 0
2360 -10 -7.83417E-06 0
2361 -11 -8.50588E-06 0
2362 -12 -9.16298E-06 0
2363 -13 -9.799E-06 0
2364 -14 -1.04198E-05 0
2365 -15 -1.10238E-05 0
2366 -16 -1.1611E-05 0
2367 -17 -1.21791E-05 0
2368 -18 -1.27327E-05 0
2369 -19 -1.32686E-05 0
2370 -20 -1.379E-05 0
2371 -21 -1.42945E-05 0
2372 -22 -1.4785E-05 0
2373 -23 -1.52556E-05 0
2374 -24 -1.57129E-05 0
2375 -25 -1.61531E-05 0
2376 -26 -1.65795E-05 0
2377 -27 -1.69888E-05 0
2378 -28 -1.73852E-05 0
2379 -29 -1.7764E-05 0
2380 -30 -1.81283E-05 0
2381 -31 -1.84765E-05 0
2382 -32 -1.88123E-05 0
2383 -33 -1.91338E-05 0
2384 -34 -1.9441E-05 0
2385 -35 -1.97326E-05 0
2386 -36 -2.00091E-05 0
2387 -37 -2.02752E-05 0
2388 -38 -2.05279E-05 0
2389 -39 -2.07664E-05 0
2390 -40 -2.09919E-05 0
2391 -41 -2.12084E-05 0
2392 -42 -2.14102E-05 0
2393 -43 -2.16014E-05 0
2394 -44 -2.178E-05 0
2395 -45 -2.19496E-05 0
2396 -46 -2.21081E-05 0
2397 -47 -2.22591E-05 0
2398 -48 -2.23958E-05 0
2399 -49 -2.25286E-05 0
2400 -50 -2.26489E-05 0
2401 -51 -2.27637E-05 0
2402 -52 -2.28688E-05 0
2403 -53 -2.29672E-05 0
2404 -54 -2.30587E-05 0
2405 -55 -2.31457E-05 0
2406 -56 -2.32258E-05 0
2407 -57 -2.32995E-05 0
2408 -58 -2.33661E-05 0
2409 -59 -2.34299E-05 0
2410 -60 -2.34871E-05 0
2411 -61 -2.35444E-05 0
2412 -62 -2.35971E-05 0
2413 -63 -2.36456E-05 0
2414 -64 -2.36904E-05 0
2415 -65 -2.37318E-05 0
2416 -66 -2.37709E-05 0
2417 -67 -2.38068E-05 0
2418 -68 -2.38413E-05 0
2419 -69 -2.38743E-05 0
2420 -70 -2.39036E-05 0
2421 -71 -2.39316E-05 0
2422 -72 -2.39612E-05 0
2423 -73 -2.39879E-05 0
2424 -74 -2.40141E-05 0
2425 -75 -2.40392E-05 0
2426 -76 -2.40597E-05 0
2427 -77 -2.40815E-05 0
2428 -78 -2.41024E-05 0
2429 -79 -2.41234E-05 0
2430 -80 -2.41446E-05 0
2431 0 6.2736E-09 0
2432 -1 -8.97909E-07 0
2433 -2 -1.76402E-06 0
2434 -3 -2.62101E-06 0
2435 -4 -3.44799E-06 0
2436 -5 -4.2577E-06 0
2437 -6 -5.04399E-06 0
2438 -7 -5.8129E-06 0
2439 -8 -6.56058E-06 0
2440 -9 -7.29146E-06 0
2441 -10 -8.00104E-06 0
2442 -11 -8.68897E-06 0
2443 -12 -9.3619E-06 0
2444 -13 -1.00154E-05 0
2445 -14 -1.06554E-05 0
2446 -15 -1.12735E-05 0
2447 -16 -1.18772E-05 0
2448 -17 -1.24623E-05 0
2449 -18 -1.30323E-05 0
2450 -19 -1.35838E-05 0
2451 -20 -1.41221E-05 0
2452 -21 -1.46409E-05 0
2453 -22 -1.51446E-05 0
2454 -23 -1.56325E-05 0
2455 -24 -1.61056E-05 0
2456 -25 -1.65611E-05 0
2457 -26 -1.70031E-05 0
2458 -27 -1.74263E-05 0
2459 -28 -1.78366E-05 0
2460 -29 -1.82301E-05 0
2461 -30 -1.86063E-05 0
2462 -31 -1.89703E-05 0
2463 -32 -1.93197E-05 0
2464 -33 -1.96543E-05 0
2465 -34 -1.99744E-05 0
2466 -35 -2.02811E-05 0
2467 -36 -2.05706E-05 0
2468 -37 -2.08469E-05 0
2469 -38 -2.11104E-05 0
2470 -39 -2.13611E-05 0
2471 -40 -2.16005E-05 0
2472 -41 -2.18266E-05 0
2473 -42 -2.20368E-05 0
2474 -43 -2.22378E-05 0
2475 -44 -2.24272E-05 0
2476 -45 -2.26044E-05 0
2477 -46 -2.27721E-05 0
2478 -47 -2.29296E-05 0
2479 -48 -2.30783E-05 0
2480 -49 -2.32171E-05 0
2481 -50 -2.33478E-05 0
2482 -51 -2.34695E-05 0
2483 -52 -2.35835E-05 0
2484 -53 -2.36889E-05 0
2485 -54 -2.37862E-05 0
2486 -55 -2.38768E-05 0
2487 -56 -2.39606E-05 0
2488 -57 -2.40429E-05 0
2489 -58 -2.41141E-05 0
2490 -59 -2.41824E-05 0
2491 -60 -2.4248E-05 0
2492 -61 -2.43045E-05 0
2493 -62 -2.43605E-05 0
2494 -63 -2.44127E-05 0
2495 -64 -2.44611E-05 0
2496 -65 -2.45066E-05 0
2497 -66 -2.45477E-05 0
2498 -67 -2.45864E-05 0
2499 -68 -2.46257E-05 0
2500 -69 -2.46612E-05 0
2501 -70 -2.46931E-05 0
2502 -71 -2.47229E-05 0
2503 -72 -2.47544E-05 0
